,sslpm1,sslpm2,slpm_head1,slpm_head2,slpm_body1,slpm_body2,slpm_leg1,slpm_leg2,slpm_distance1,slpm_distance2,slpm_clinch1,slpm_clinch2,slpm_ground1,slpm_ground2,ssapm1,ssapm2,sspercent1,sspercent2,kdpm1,kdpm2,sapm1,sapm2,sdpm1,sdpm2,tdpm1,tdpm2,tdam1,tdam2,tda1,tda2,ctr1,ctr2,sbpm1,sbpm2,revpm1,revpm2,Height1,Height2,Weight1,Weight2,Stance 1_Open,Stance 1_Orthodox,Stance 1_Southpaw,Stance 1_Switch,Stance 1_Sideways,Stance 2_Open,Stance 2_Orthodox,Stance 2_Southpaw,Stance 2_Switch,Stance 2_Sideways,Wins 1,Losses 1,Wins 2,Losses 2,kos1,subs1,decs1,lkos1,lsubs1,ldecs1,kos2,subs2,decs2,lkos2,lsubs2,ldecs2
4563,0.8727272727272727,2.4,0.6545454545454545,1.7454545454545454,0.21818181818181817,0.32727272727272727,0.0,0.32727272727272727,0.5454545454545454,0.43636363636363634,0.0,0.32727272727272727,0.32727272727272727,1.6363636363636365,1.5272727272727273,5.0181818181818185,57,47,0.0,0.0,0.8727272727272727,0.8727272727272727,2.618181818181818,0.6545454545454545,0.10909090909090909,0.10909090909090909,0.21818181818181817,0.21818181818181817,0.5,0.5,78,368,0.0,0.21818181818181817,0.0,0.10909090909090909,79.0,78.0,265.0,260.0,0,1,0,0,0.0,0,1,0,0,0,17,6,7,1,0,1,0,1,0,0,0,0,0,1,0,0
4562,0.9333333333333333,3.933333333333333,0.4,0.8,0.26666666666666666,0.26666666666666666,0.26666666666666666,2.8666666666666667,0.2,0.2,0.7333333333333333,2.4,0.0,1.3333333333333333,1.0,5.0,93,78,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0666666666666667,0.06666666666666667,0.0,0.6666666666666666,0.13333333333333333,1.7333333333333334,0.6153846153846154,1.0,69,761,0.0,0.0,0.0,0.0,75.0,72.0,185.0,170.0,0,1,0,0,0.0,0,1,0,0,0,14,6,8,3,1,0,0,1,0,1,2,0,1,1,0,1
4561,2.8,0.5333333333333333,1.2,0.4666666666666667,1.0666666666666667,0.0,0.5333333333333333,0.06666666666666667,1.1333333333333333,0.5333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.0,6.733333333333333,3.6,41,14,0.0,0.0,2.8,2.8,3.066666666666667,3.933333333333333,0.26666666666666666,0.0,0.7333333333333333,0.0,0.0,0.6363636363636364,369,0,0.0,0.0,0.0,0.0,74.0,74.0,205.0,205.0,0,1,0,0,0.0,0,0,1,0,0,12,1,19,4,0,2,2,0,0,0,1,0,1,0,0,1
4560,3.005008347245409,1.5025041736227045,2.2036727879799667,1.001669449081803,0.2003338898163606,0.2003338898163606,0.6010016694490818,0.3005008347245409,2.003338898163606,1.3021702838063438,0.2003338898163606,0.2003338898163606,0.8013355592654424,0.0,10.01669449081803,8.714524207011687,30,17,0.0,0.0,3.005008347245409,3.005008347245409,7.212020033388981,7.011686143572621,0.1001669449081803,0.0,0.2003338898163606,0.1001669449081803,1.0,0.5,162,0,0.1001669449081803,0.0,0.0,0.0,67.0,70.0,145.0,145.0,0,1,0,0,0.0,0,1,0,0,0,10,3,18,8,0,0,0,0,0,0,0,1,1,0,0,2
4559,3.4,3.0,2.3333333333333335,1.6,0.6,1.0666666666666667,0.4666666666666667,0.3333333333333333,2.8666666666666667,2.6,0.3333333333333333,0.06666666666666667,0.2,0.3333333333333333,7.133333333333334,6.533333333333333,47,45,0.0,0.0,3.4,3.4,3.533333333333333,3.7333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,240,235,0.2,0.0,0.0,0.13333333333333333,70.27524185149963,67.0,135.0,135.0,0,1,0,0,0.0,0,1,0,0,0,11,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
4558,2.7,1.4,2.2,1.2,0.2,0.2,0.3,0.0,2.2,1.1,0.5,0.3,0.0,0.0,6.0,3.0,45,46,0.0,0.0,2.7,2.7,1.6,3.3,0.0,0.3,0.0,0.6,0.5,0.0,0,206,0.0,0.0,0.0,0.0,72.0,73.0,240.0,255.0,0,1,0,0,0.0,0,1,0,0,0,8,1,13,1,1,0,3,0,0,0,1,0,1,0,0,0
4557,1.3333333333333333,0.13333333333333333,1.1333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.2,0.0,0.2,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.8666666666666667,0.0,2.4,0.8666666666666667,55,15,0.06666666666666667,0.0,1.3333333333333333,1.3333333333333333,0.7333333333333333,1.0666666666666667,0.26666666666666666,0.0,0.3333333333333333,0.06666666666666667,1.0,0.2,765,0,0.13333333333333333,0.2,0.0,0.0,74.0,72.0,205.0,170.0,0,1,0,0,0.0,0,1,0,0,0,14,3,23,8,5,0,0,1,2,0,1,0,3,1,0,1
4556,4.421052631578948,1.894736842105263,1.894736842105263,0.0,2.526315789473684,1.263157894736842,0.0,0.631578947368421,1.263157894736842,1.263157894736842,1.263157894736842,0.631578947368421,1.894736842105263,0.0,5.052631578947368,5.684210526315789,87,33,0.631578947368421,0.0,4.421052631578948,4.421052631578948,3.789473684210526,0.631578947368421,0.0,0.0,0.0,0.631578947368421,1.0,0.0,26,31,0.0,0.0,0.0,0.0,69.0,71.0,185.0,170.0,0,0,1,0,0.0,0,1,0,0,0,9,1,13,5,2,0,2,0,0,1,0,0,1,0,0,0
4555,3.195266272189349,7.337278106508876,2.7218934911242605,5.207100591715976,0.35502958579881655,1.5384615384615385,0.11834319526627218,0.591715976331361,2.1301775147928996,2.603550295857988,0.8284023668639053,1.6568047337278107,0.23668639053254437,3.076923076923077,6.745562130177515,13.846153846153847,47,52,0.0,0.0,3.195266272189349,3.195266272189349,6.508875739644971,3.5502958579881656,0.23668639053254437,0.23668639053254437,0.47337278106508873,0.23668639053254437,0.0,0.5,155,191,0.0,0.0,0.0,0.0,73.0,70.0,170.0,170.0,0,1,0,0,0.0,0,1,0,0,0,14,11,4,2,1,2,0,1,1,0,0,1,3,1,0,1
4554,3.7096774193548385,4.112903225806452,3.467741935483871,2.4193548387096775,0.24193548387096775,1.0483870967741935,0.0,0.6451612903225806,3.1451612903225805,3.3870967741935485,0.4032258064516129,0.16129032258064516,0.16129032258064516,0.5645161290322581,4.919354838709677,7.338709677419355,75,56,0.0,0.0,3.7096774193548385,3.7096774193548385,3.225806451612903,1.2096774193548387,0.3225806451612903,0.0,0.4838709677419355,0.24193548387096775,1.0,0.3333333333333333,270,16,0.08064516129032258,0.08064516129032258,0.0,0.0,67.0,68.0,145.0,145.0,0,0,1,0,0.0,0,1,0,0,0,16,6,20,3,0,0,2,1,0,0,0,0,4,0,0,0
4553,0.6060606060606061,2.727272727272727,0.6060606060606061,2.121212121212121,0.0,0.30303030303030304,0.0,0.30303030303030304,0.6060606060606061,0.6060606060606061,0.0,0.30303030303030304,0.0,1.8181818181818181,2.121212121212121,3.0303030303030303,28,90,0.0,0.0,0.6060606060606061,0.6060606060606061,0.30303030303030304,1.5151515151515151,0.0,0.9090909090909091,0.0,1.5151515151515151,0.4,0.0,0,172,0.0,0.30303030303030304,0.0,0.0,70.0,69.0,145.0,145.0,0,0,1,0,0.0,0,1,0,0,0,5,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0
4552,2.8666666666666667,3.2,1.8666666666666667,1.0,0.8,1.3333333333333333,0.2,0.8666666666666667,1.5333333333333334,1.2666666666666666,0.6666666666666666,1.0666666666666667,0.6666666666666666,0.8666666666666667,5.666666666666667,5.333333333333333,50,60,0.0,0.0,2.8666666666666667,2.8666666666666667,2.1333333333333333,2.8,0.2,0.2,0.4,0.4666666666666667,0.5714285714285714,0.5,257,456,0.26666666666666666,0.0,0.0,0.06666666666666667,73.0,72.0,170.0,170.0,0,1,0,0,0.0,0,1,0,0,0,14,1,8,4,1,0,3,0,0,1,0,0,0,0,2,0
4551,4.366812227074236,2.183406113537118,2.7074235807860263,1.0480349344978166,0.7860262008733624,0.5240174672489083,0.8733624454148472,0.611353711790393,3.7554585152838427,1.9213973799126638,0.611353711790393,0.26200873362445415,0.0,0.0,8.558951965065502,12.314410480349345,51,17,0.08733624454148471,0.0,4.366812227074236,4.366812227074236,10.131004366812228,4.192139737991266,0.0,0.0,0.0,0.26200873362445415,1.0,0.0,1,17,0.0,0.0,0.0,0.0,68.0,72.0,155.0,155.0,0,1,0,0,0.0,0,0,1,0,0,8,0,13,7,0,0,1,0,0,0,0,0,1,0,0,0
4550,0.7333333333333333,3.7333333333333334,0.4,1.7333333333333334,0.2,1.2666666666666666,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.8666666666666667,0.26666666666666666,2.0,0.2,0.8666666666666667,2.2666666666666666,8.4,32,44,0.0,0.0,0.7333333333333333,0.7333333333333333,4.666666666666667,1.5333333333333334,0.26666666666666666,0.2,0.7333333333333333,0.26666666666666666,0.25,0.6363636363636364,267,332,0.13333333333333333,0.0,0.06666666666666667,0.0,68.0,69.0,155.0,170.0,0,1,0,0,0.0,0,0,1,0,0,9,3,13,4,0,4,1,1,1,1,0,0,0,0,0,0
4549,0.4,1.9333333333333333,0.0,0.8666666666666667,0.2,0.5333333333333333,0.2,0.5333333333333333,0.3333333333333333,0.8666666666666667,0.06666666666666667,1.0,0.0,0.06666666666666667,5.266666666666667,4.133333333333334,7,46,0.0,0.0,0.4,0.4,2.2,4.866666666666666,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.2,0.75,249,289,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,70.0,71.0,170.0,170.0,0,0,1,0,0.0,0,1,0,0,0,15,4,13,1,0,2,1,1,0,0,0,1,1,0,0,0
4548,5.333333333333333,3.3333333333333335,3.3333333333333335,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,2.6666666666666665,2.0,2.6666666666666665,0.0,16.0,6.666666666666667,33,50,0.6666666666666666,0.0,5.333333333333333,5.333333333333333,3.3333333333333335,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0.0,0.0,0.0,0.0,66.0,63.0,145.0,135.0,0,1,0,0,0.0,0,1,0,0,0,21,8,12,6,0,0,0,0,0,1,0,0,0,0,0,0
4547,3.5424354243542435,5.756457564575646,1.3284132841328413,2.2140221402214024,0.22140221402214022,1.7712177121771218,1.992619926199262,1.7712177121771218,3.5424354243542435,2.4354243542435423,0.0,1.5498154981549817,0.0,1.7712177121771218,8.191881918819188,10.62730627306273,43,54,0.0,0.0,3.5424354243542435,3.5424354243542435,4.870848708487085,4.649446494464945,0.0,0.0,0.0,0.22140221402214022,1.0,0.0,40,26,0.0,0.22140221402214022,0.0,0.22140221402214022,67.0,73.0,135.0,145.0,0,1,0,0,0.0,0,1,0,0,0,15,6,10,1,0,0,0,0,0,0,1,0,0,0,0,0
4546,3.3333333333333335,1.1111111111111112,2.2222222222222223,1.1111111111111112,0.37037037037037035,0.0,0.7407407407407407,0.0,2.5925925925925926,1.1111111111111112,0.37037037037037035,0.0,0.37037037037037035,0.0,7.037037037037037,5.185185185185185,47,21,0.37037037037037035,0.0,3.3333333333333335,3.3333333333333335,4.074074074074074,3.7037037037037037,0.37037037037037035,0.0,0.37037037037037035,0.0,0.0,0.0,8,0,0.0,0.0,0.0,0.0,69.0,72.0,170.0,170.0,0,1,0,0,0.0,0,0,1,0,0,24,5,11,4,2,0,1,0,0,1,0,0,1,0,0,0
4545,1.7333333333333334,2.8,0.6666666666666666,1.4666666666666666,0.4,0.4,0.6666666666666666,0.9333333333333333,0.5333333333333333,1.4666666666666666,1.2,0.4,0.0,0.9333333333333333,4.133333333333334,6.6,41,42,0.0,0.0,1.7333333333333334,1.7333333333333334,3.8,2.4,0.0,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.3,1.0,149,315,0.0,0.0,0.0,0.0,72.0,72.0,170.0,170.0,0,0,1,0,0.0,0,1,0,0,0,14,6,11,1,1,6,1,0,0,4,0,1,0,1,0,0
4544,2.4657534246575343,0.821917808219178,1.4794520547945205,0.6575342465753424,0.4931506849315068,0.1643835616438356,0.4931506849315068,0.0,2.136986301369863,0.821917808219178,0.1643835616438356,0.0,0.1643835616438356,0.0,7.726027397260274,3.780821917808219,31,21,0.1643835616438356,0.0,2.4657534246575343,2.4657534246575343,2.958904109589041,5.260273972602739,0.0,0.0,0.0,0.4931506849315068,1.0,0.0,2,6,0.0,0.0,0.0,0.0,73.0,73.0,185.0,205.0,0,0,1,0,0.0,0,1,0,0,0,16,2,19,10,2,1,5,1,0,1,5,3,4,6,0,1
4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185567010309279,3.0927835051546393,0,0,0.0,0.0,0.0,0.0,3.0927835051546393,0.6185567010309279,0.0,0.0,0.6185567010309279,0.0,0.0,1.0,39,45,0.6185567010309279,0.6185567010309279,0.0,0.6185567010309279,75.0,73.0,185.0,185.0,0,1,0,0,0.0,0,1,0,0,0,24,14,21,7,2,3,0,4,1,1,0,2,0,1,4,0
4542,24.0,3.0,24.0,3.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,9.0,0.0,27.0,3.0,88,100,3.0,0.0,24.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,72.0,71.0,205.0,205.0,0,1,0,0,0.0,0,1,0,0,0,26,6,22,4,2,0,4,2,0,1,1,0,2,0,0,2
4541,3.76,2.84,2.88,2.0,0.16,0.68,0.72,0.16,2.64,2.0,0.0,0.04,1.12,0.8,8.6,7.24,43,39,0.04,0.0,3.76,3.76,4.4,4.84,0.2,0.04,0.36,0.08,0.5,0.4444444444444444,553,258,0.04,0.0,0.0,0.0,67.0,68.0,135.0,145.0,0,1,0,0,0.0,0,1,0,0,0,18,1,20,8,0,0,0,0,0,0,1,1,1,0,0,0
4540,3.4,3.12,2.16,1.36,0.84,1.08,0.4,0.68,3.28,3.12,0.04,0.0,0.08,0.0,9.8,16.04,34,19,0.0,0.0,3.4,3.4,12.92,6.4,0.08,0.0,0.12,0.24,1.0,0.3333333333333333,47,20,0.0,0.0,0.0,0.0,71.0,72.0,185.0,170.0,0,1,0,0,0.0,0,1,0,0,0,21,2,28,6,5,2,8,1,1,0,0,0,1,0,0,0
4539,0.6666666666666666,0.8666666666666667,0.2,0.13333333333333333,0.4666666666666667,0.4,0.0,0.3333333333333333,0.06666666666666667,0.6,0.5333333333333333,0.26666666666666666,0.06666666666666667,0.0,1.2666666666666666,1.5333333333333334,52,56,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.0,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0,1.0,273,520,0.2,0.0,0.13333333333333333,0.06666666666666667,69.0,63.0,135.0,125.0,0,1,0,0,0.0,0,1,0,0,0,43,7,13,1,0,0,1,0,0,0,0,0,1,0,0,0
4538,4.956063268892795,1.476274165202109,2.741652021089631,1.054481546572935,0.421792618629174,0.210896309314587,1.7926186291739894,0.210896309314587,3.374340949033392,1.3708260105448156,0.0,0.1054481546572935,1.5817223198594024,0.0,10.439367311072056,4.53427065026362,47,32,0.210896309314587,0.0,4.956063268892795,4.956063268892795,3.0579964850615116,5.483304042179262,0.0,0.0,0.0,0.210896309314587,1.0,0.0,102,15,0.0,0.0,0.0,0.0,73.0,73.0,205.0,170.0,0,1,0,0,0.0,0,1,0,0,0,10,3,25,9,1,1,2,0,1,1,1,0,0,2,0,0
4537,2.3904382470119523,4.063745019920319,0.9561752988047809,2.151394422310757,0.9561752988047809,0.9561752988047809,0.47808764940239046,0.9561752988047809,1.9123505976095618,2.3904382470119523,0.47808764940239046,0.9561752988047809,0.0,0.7171314741035857,5.49800796812749,8.605577689243027,43,47,0.0,0.23904382470119523,2.3904382470119523,2.3904382470119523,4.54183266932271,3.1075697211155378,0.0,0.23904382470119523,0.0,0.23904382470119523,0.0,0.0,39,73,0.47808764940239046,0.0,0.23904382470119523,0.0,83.0,78.0,265.0,255.0,0,1,0,0,0.0,0,1,0,0,0,25,4,10,0,2,2,1,2,0,0,1,0,0,0,0,0
4536,2.1333333333333333,2.933333333333333,1.2666666666666666,0.8,0.26666666666666666,1.1333333333333333,0.6,1.0,2.0,2.8666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,4.466666666666667,5.666666666666667,47,51,0.0,0.0,2.1333333333333333,2.1333333333333333,2.7333333333333334,2.3333333333333335,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.75,0.5,129,98,0.0,0.0,0.0,0.0,70.27524185149963,63.0,125.0,125.0,0,1,0,0,0.0,0,0,1,0,0,12,1,11,2,0,0,1,0,0,0,0,0,1,0,0,0
4535,3.6666666666666665,2.1333333333333333,2.0,1.1333333333333333,1.4,0.06666666666666667,0.26666666666666666,0.9333333333333333,2.2,1.9333333333333333,1.4666666666666666,0.2,0.0,0.0,8.533333333333333,5.666666666666667,42,37,0.0,0.0,3.6666666666666665,3.6666666666666665,3.533333333333333,4.866666666666666,0.0,0.0,0.0,1.1333333333333333,1.0,0.0,62,75,0.0,0.0,0.0,0.0,73.0,73.0,205.0,205.0,0,1,0,0,0.0,0,1,0,0,0,35,9,11,5,3,0,3,0,0,2,5,0,4,1,0,1
4534,2.2440944881889764,1.4173228346456692,2.125984251968504,0.47244094488188976,0.11811023622047244,0.7086614173228346,0.0,0.23622047244094488,0.9448818897637795,1.2992125984251968,0.23622047244094488,0.11811023622047244,1.062992125984252,0.0,6.6141732283464565,5.669291338582677,33,25,0.11811023622047244,0.0,2.2440944881889764,2.2440944881889764,4.251968503937008,4.3700787401574805,0.3543307086614173,0.0,0.3543307086614173,0.3543307086614173,1.0,0.0,141,14,0.23622047244094488,0.0,0.0,0.0,70.0,68.0,155.0,155.0,0,0,1,0,0.0,0,1,0,0,0,25,7,16,4,1,2,5,1,1,3,0,0,1,0,0,2
4533,1.3333333333333333,1.1333333333333333,0.06666666666666667,0.26666666666666666,0.8,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4,0.8,0.5333333333333333,0.06666666666666667,0.2,3.0,1.4666666666666666,44,77,0.0,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.06666666666666667,0.4666666666666667,0.2,0.9333333333333333,0.5,0.6666666666666666,108,600,0.0,0.0,0.0,0.06666666666666667,78.0,72.0,185.0,185.0,0,1,0,0,0.0,0,1,0,0,0,23,16,12,4,2,2,3,3,0,2,2,0,1,1,1,1
4532,3.066666666666667,1.4,1.8666666666666667,0.8666666666666667,1.0666666666666667,0.2,0.13333333333333333,0.3333333333333333,0.9333333333333333,0.6,1.4666666666666666,0.8,0.6666666666666666,0.0,4.333333333333333,3.4,70,41,0.0,0.0,3.066666666666667,3.066666666666667,2.0,1.2666666666666666,0.4,0.0,0.5333333333333333,0.06666666666666667,1.0,0.25,444,240,0.0,0.0,0.0,0.0,75.0,72.0,264.0,263.0,0,0,1,0,0.0,0,1,0,0,0,14,5,15,5,3,7,2,5,0,0,2,0,0,0,0,1
4531,1.9333333333333333,3.066666666666667,0.6666666666666666,1.3333333333333333,0.9333333333333333,1.1333333333333333,0.3333333333333333,0.6,1.8,2.8,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,4.333333333333333,5.866666666666666,44,52,0.0,0.0,1.9333333333333333,1.9333333333333333,2.8,2.4,0.0,0.4,0.06666666666666667,0.4666666666666667,0.14285714285714285,1.0,12,513,0.0,0.0,0.0,0.0,67.0,66.0,135.0,145.0,0,1,0,0,0.0,0,1,0,0,0,17,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0
4530,2.7333333333333334,4.133333333333334,2.2666666666666666,2.0,0.2,0.8666666666666667,0.26666666666666666,1.2666666666666666,2.3333333333333335,2.2666666666666666,0.4,1.8,0.0,0.06666666666666667,7.4,11.266666666666667,36,36,0.0,0.0,2.7333333333333334,2.7333333333333334,7.133333333333334,4.666666666666667,0.06666666666666667,0.26666666666666666,0.2,0.9333333333333333,0.7142857142857143,0.6666666666666666,60,459,0.0,0.0,0.0,0.0,69.0,69.0,170.0,170.0,0,1,0,0,0.0,0,0,1,0,0,18,7,12,3,7,0,3,1,1,2,1,1,3,0,0,1
4529,3.1333333333333333,4.4,1.2,1.9333333333333333,0.6,1.2666666666666666,1.3333333333333333,1.2,2.7333333333333334,3.8,0.4,0.6,0.0,0.0,8.333333333333334,15.866666666666667,37,27,0.0,0.0,3.1333333333333333,3.1333333333333333,11.466666666666667,5.2,0.0,0.0,0.13333333333333333,0.0,0.0,1.0,104,35,0.0,0.0,0.0,0.0,74.0,72.0,170.0,170.0,0,1,0,0,0.0,0,1,0,0,0,17,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0
4528,5.2,6.333333333333333,3.0,2.8666666666666667,2.1333333333333333,1.6,0.06666666666666667,1.8666666666666667,4.2,4.4,0.9333333333333333,1.7333333333333334,0.06666666666666667,0.2,9.6,12.733333333333333,54,49,0.0,0.0,5.2,5.2,6.4,4.4,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.9333333333333333,0.6428571428571429,0.0,94,157,0.13333333333333333,0.0,0.06666666666666667,0.0,73.0,76.0,205.0,205.0,0,1,0,0,0.0,0,1,0,0,0,19,5,10,2,1,0,0,0,0,0,1,0,2,0,0,1
4527,3.7344398340248963,4.481327800829876,2.987551867219917,2.4896265560165975,0.4979253112033195,1.2448132780082988,0.24896265560165975,0.7468879668049793,1.991701244813278,3.983402489626556,0.4979253112033195,0.4979253112033195,1.2448132780082988,0.0,6.970954356846473,10.45643153526971,53,42,0.0,0.0,3.7344398340248963,3.7344398340248963,5.975103734439834,3.236514522821577,0.24896265560165975,0.0,0.24896265560165975,0.0,0.0,0.0,69,21,0.0,0.0,0.0,0.0,65.0,68.0,135.0,135.0,0,1,0,0,0.0,0,0,1,0,0,11,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0
4526,13.75,13.75,13.75,11.25,0.0,0.0,0.0,2.5,7.5,13.75,1.25,0.0,5.0,0.0,23.75,30.0,57,45,1.25,0.0,13.75,13.75,16.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,73.0,75.0,205.0,185.0,0,1,0,0,0.0,0,1,0,0,0,18,9,12,3,1,2,1,1,2,2,2,1,0,0,0,1
4525,3.076923076923077,5.384615384615385,2.5641025641025643,4.871794871794871,0.5128205128205128,0.2564102564102564,0.0,0.2564102564102564,3.076923076923077,3.58974358974359,0.0,0.5128205128205128,0.0,1.2820512820512822,14.615384615384615,9.743589743589743,21,55,0.0,0.2564102564102564,3.076923076923077,3.076923076923077,4.358974358974359,11.538461538461538,0.0,0.5128205128205128,0.0,0.7692307692307693,0.3333333333333333,0.0,0,74,0.0,0.0,0.0,0.0,71.0,71.0,155.0,155.0,0,1,0,0,0.0,0,1,0,0,0,4,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0
4524,2.1333333333333333,3.6666666666666665,0.6,2.6,1.0666666666666667,0.6666666666666666,0.4666666666666667,0.4,1.1333333333333333,2.0,1.0,1.0666666666666667,0.0,0.6,5.866666666666666,5.866666666666666,36,62,0.0,0.0,2.1333333333333333,2.1333333333333333,2.2,3.7333333333333334,0.0,0.4,0.0,0.5333333333333333,0.25,0.0,28,496,0.06666666666666667,0.2,0.0,0.0,72.0,69.0,155.0,145.0,0,1,0,0,0.0,0,1,0,0,0,8,1,19,6,0,0,0,0,0,0,4,0,2,0,2,3
4523,1.2666666666666666,2.2,1.1333333333333333,1.4,0.13333333333333333,0.6,0.0,0.2,1.2,1.3333333333333333,0.0,0.5333333333333333,0.06666666666666667,0.3333333333333333,6.066666666666666,4.6,20,47,0.0,0.0,1.2666666666666666,1.2666666666666666,2.4,4.8,0.0,0.3333333333333333,0.06666666666666667,0.6,0.4444444444444444,1.0,0,561,0.0,0.0,0.0,0.0,71.0,69.0,170.0,155.0,0,1,0,0,0.0,0,0,1,0,0,12,-1,15,9,0,0,0,0,0,0,0,0,0,0,0,0
4522,1.2666666666666666,0.9333333333333333,0.5333333333333333,0.8,0.13333333333333333,0.0,0.6,0.13333333333333333,0.5333333333333333,0.7333333333333333,0.3333333333333333,0.06666666666666667,0.4,0.13333333333333333,4.333333333333333,3.4,29,27,0.0,0.0,1.2666666666666666,1.2666666666666666,2.466666666666667,3.066666666666667,0.3333333333333333,0.0,0.5333333333333333,0.0,0.0,0.375,617,41,0.0,0.06666666666666667,0.06666666666666667,0.0,67.0,70.0,155.0,155.0,0,1,0,0,0.0,0,1,0,0,0,28,8,13,1,1,4,3,0,2,3,0,0,0,0,0,0
4521,0.8312342569269522,6.876574307304786,0.3022670025188917,4.836272040302267,0.07556675062972293,1.6624685138539044,0.4534005037783375,0.3778337531486146,0.6045340050377834,2.040302267002519,0.0,1.2846347607052897,0.22670025188916876,3.5516372795969775,2.115869017632242,10.730478589420654,39,64,0.0,0.07556675062972293,0.8312342569269522,0.8312342569269522,3.853904282115869,1.2846347607052897,0.3022670025188917,0.0,0.3778337531486146,0.0,0.0,0.2,291,363,0.0,0.0,0.0,0.0,71.0,73.0,145.0,135.0,0,1,0,0,0.0,0,1,0,0,0,14,2,11,8,0,0,0,0,0,1,0,0,1,1,1,1
4520,3.514644351464435,1.8410041841004183,1.1715481171548117,0.8368200836820083,1.4225941422594142,0.41841004184100417,0.9205020920502092,0.5857740585774058,1.506276150627615,0.9205020920502092,1.0878661087866108,0.6694560669456067,0.9205020920502092,0.2510460251046025,5.941422594142259,3.1799163179916317,59,57,0.0,0.0,3.514644351464435,3.514644351464435,1.3389121338912133,2.426778242677824,0.16736401673640167,0.0,0.41841004184100417,0.08368200836820083,1.0,0.6,415,58,0.16736401673640167,0.2510460251046025,0.0,0.0,67.0,68.0,135.0,135.0,0,1,0,0,0.0,0,1,0,0,0,10,5,7,1,0,0,0,0,0,1,0,0,0,0,0,0
4519,3.8,2.8,2.2666666666666666,1.7333333333333334,1.4666666666666666,0.6666666666666666,0.06666666666666667,0.4,1.6,1.8,1.4666666666666666,0.9333333333333333,0.7333333333333333,0.06666666666666667,7.2,6.0,52,46,0.0,0.0,3.8,3.8,3.2,3.4,0.06666666666666667,0.4666666666666667,0.06666666666666667,1.3333333333333333,0.65,0.0,230,413,0.13333333333333333,0.0,0.06666666666666667,0.0,73.0,70.0,170.0,155.0,0,1,0,0,0.0,0,1,0,0,0,12,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,3.6206896551724137,3.3620689655172415,2.0689655172413794,1.293103448275862,1.0344827586206897,1.293103448275862,0.5172413793103449,0.7758620689655172,3.6206896551724137,3.3620689655172415,0.0,0.0,0.0,0.0,8.275862068965518,13.96551724137931,43,24,0.0,0.25862068965517243,3.6206896551724137,3.6206896551724137,10.60344827586207,4.655172413793103,0.25862068965517243,0.0,0.5172413793103449,0.0,0.0,0.5,75,2,0.0,0.0,0.0,0.0,69.0,69.0,155.0,155.0,0,0,1,0,0.0,0,1,0,0,0,40,16,16,6,3,2,3,1,1,2,0,0,5,0,1,4
4517,1.0204081632653061,1.4285714285714286,0.20408163265306123,1.0204081632653061,0.6122448979591837,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.40816326530612246,0.20408163265306123,0.6122448979591837,0.40816326530612246,0.0,0.8163265306122449,2.4489795918367347,3.4693877551020407,41,41,0.0,0.0,1.0204081632653061,1.0204081632653061,2.0408163265306123,1.4285714285714286,0.0,0.20408163265306123,0.0,0.20408163265306123,0.0,0.0,0,225,0.0,0.20408163265306123,0.0,0.0,72.0,74.0,185.0,185.0,0,1,0,0,0.0,0,1,0,0,0,16,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0
